,an,NO_SEQ_COLL,DT_ACCDN,heure_accdn,JR_SEMN_ACCDN,gravite,NB_MORTS,NB_BLESSES_GRAVES,NB_BLESSES_LEGERS,NB_VICTIMES_TOTAL,NB_VEH_IMPLIQUES_ACCDN,NB_DECES_PIETON,NB_BLESSES_PIETON,NB_VICTIMES_PIETON,NB_DECES_MOTO,NB_BLESSES_MOTO,NB_VICTIMES_MOTO,NB_DECES_VELO,NB_BLESSES_VELO,NB_VICTIMES_VELO,CD_MUNCP,REG_ADM,MRC,NO_CIVIQ_ACCDN,SFX_NO_CIVIQ_ACCDN,RUE_ACCDN,TP_REPRR_ACCDN,ACCDN_PRES_DE,NO_ROUTE,CD_PNT_CDRNL_ROUTE,BORNE_KM_ACCDN,NB_METRE_DIST_ACCD,CD_PNT_CDRNL_REPRR,VITESSE_AUTOR,CD_GENRE_ACCDN,CD_SIT_PRTCE_ACCDN,CD_ETAT_SURFC,CD_ECLRM,CD_ENVRN_ACCDN,CD_CATEG_ROUTE,CD_ETAT_CHASS,CD_ASPCT_ROUTE,CD_LOCLN_ACCDN,CD_POSI_ACCDN,CD_CONFG_ROUTE,CD_ZON_TRAVX_ROUTR,CD_COND_METEO,nb_automobile_camion_leger,nb_camionLourd_tractRoutier,nb_outil_equipement,nb_tous_autobus_minibus,nb_bicyclette,nb_cyclomoteur,nb_motocyclette,nb_taxi,nb_urgence,nb_motoneige,nb_VTT,nb_autres_types,nb_veh_non_precise,address,lat,lon
41926,2015,2015 _ 41927,2015-02-18,10:00:00-10:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),56.0,,ST PIERRE,,,,,,,,,31.0,,16.0,1.0,3.0,14.0,,11.0,34.0,,1.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,56 ST PIERRE,47.7408478,-2.3450125
41927,2015,2015 _ 41928,2015-02-16,Non précisé,LU,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),705.0,,CLEMENCEAU,,STAT,,,,,,,31.0,,,,3.0,21.0,,,,,,,,1,0,0,0,0,0,0,0,0,0,0,0,1,705 CLEMENCEAU,42.7003504,2.890218
41928,2015,2015 _ 41929,2015-02-19,18:00:00-18:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MAUFILS,1.0,26E RUE,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 MAUFILS,46.8354812,-71.2191389
41929,2015,2015 _ 41930,2015-02-19,18:00:00-18:59:00,JE,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,COTE D ABRAHAM,,ST AUGUSTIN,,,,,,50.0,59.0,,12.0,3.0,3.0,13.0,,12.0,32.0,,3.0,,17.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1 COTE D ABRAHAM,0.0,0.0
41930,2015,2015 _ 41931,2015-02-19,18:00:00-18:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1540.0,,RENE LEVESQUE O,,,,,,,,50.0,31.0,,16.0,1.0,3.0,,,11.0,34.0,,3.0,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,1540 RENE LEVESQUE O,45.8879623,-72.4888801
41931,2015,2015 _ 41932,2015-02-19,20:00:00-20:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CLEMENCEAU,1.0,ST DAVID,,,,,,50.0,31.0,,16.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,17.0,3,0,0,0,0,0,0,0,0,0,0,0,0,1 CLEMENCEAU,42.7003504,2.890218
41932,2015,2015 _ 41933,2015-02-19,20:00:00-20:59:00,JE,Grave,0,1,2,3,4,0,2,2,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,ST SACREMENT,1.0,CHAREST O,,,,10.0,N,50.0,31.0,,16.0,3.0,3.0,13.0,1.0,14.0,33.0,6.0,3.0,,17.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1 ST SACREMENT,46.7980628,-71.244403
41933,2015,2015 _ 41934,2015-02-19,21:00:00-21:59:00,JE,Dommages matériels seulement,0,0,0,0,3,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2200.0,,CHAPDELAINE,,,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,11.0,34.0,,2.0,,18.0,3,0,0,0,0,0,0,0,0,0,0,0,0,2200 CHAPDELAINE,49.3980811,0.2497716
41934,2015,2015 _ 41935,2015-02-20,01:00:00-01:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MARAIS,,PIERRE BERTRAND,,,,,,50.0,31.0,,16.0,,3.0,13.0,,11.0,32.0,,3.0,,17.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1 MARAIS,50.263023,3.2260287
41935,2015,2015 _ 41936,2015-02-20,02:00:00-02:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1040.0,,PIERRE BERTRAND,2.0,ETIENNE DUBREUIL,,,,100.0,N,50.0,31.0,,16.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1040 PIERRE BERTRAND,45.7790426,5.8069919
41936,2015,2015 _ 41937,2015-02-20,04:00:00-04:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD JEAN TALON O,1.0,BD HENRI BOURASSA,,,,5.0,O,50.0,31.0,,16.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD JEAN TALON O,0.0,0.0
41937,2015,2015 _ 41938,2015-02-20,06:00:00-06:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2663.0,,CH STE FOY,,,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2663 CH STE FOY,46.7816058,-71.296814019
41938,2015,2015 _ 41939,2015-02-15,07:00:00-07:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),4750.0,,RTE STE GENEVIEVE,2.0,STAT ESSO PROXI,,,,,,,31.0,,16.0,1.0,3.0,21.0,,11.0,99.0,,9.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,4750 RTE STE GENEVIEVE,46.8444226,-71.3890055
41939,2015,2015 _ 41940,2015-02-20,08:00:00-08:59:00,VE,Léger,0,0,1,1,1,0,1,1,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2905.0,,LAURIER,1.0,EGLISE,,,,300.0,O,50.0,32.0,,16.0,1.0,3.0,13.0,1.0,11.0,34.0,2.0,3.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,2905 LAURIER,47.8250447,1.9237136
41940,2015,2015 _ 41941,2015-02-20,08:00:00-08:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD H BOURASSA,1.0,71E RUE E,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1 BD H BOURASSA,44.050719,-71.6629169
41941,2015,2015 _ 41942,2015-02-20,08:00:00-08:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),3416.0,,CH ST LOUIS,,,,,,,,,31.0,,12.0,1.0,2.0,13.0,,13.0,32.0,,2.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,3416 CH ST LOUIS,45.1923968,-74.148424
41942,2015,2015 _ 41943,2015-02-18,17:00:00-17:59:00,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1050.0,,LARUE,,,,,,,,,31.0,,,2.0,3.0,21.0,,,,,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1050 LARUE,50.82297785,4.38541405347
41943,2015,2015 _ 41944,2015-02-20,09:00:00-09:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),463.0,,BOISSEAU,,,,,,,,,31.0,,16.0,,2.0,14.0,,11.0,33.0,,1.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,463 BOISSEAU,47.7725307,1.2978897
41944,2015,2015 _ 41945,2015-02-20,09:00:00-09:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),782.0,,MOREAU,1.0,BIENCOURT,,,,15.0,N,50.0,31.0,,16.0,1.0,2.0,14.0,,11.0,33.0,,2.0,,11.0,1,0,1,0,0,0,0,0,0,0,0,0,0,782 MOREAU,45.2152065,0.2990761
41945,2015,2015 _ 41946,2015-02-20,10:00:00-10:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),3077.0,,ST LOUIS,,,,,,,,50.0,31.0,,16.0,1.0,3.0,21.0,,11.0,99.0,,2.0,,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,3077 ST LOUIS,14.6833173,121.0294834
41946,2015,2015 _ 41947,2015-02-20,11:00:00-11:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,RAYMOND,,ST MICHEL,,,,10.0,N,50.0,31.0,,12.0,1.0,2.0,13.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 RAYMOND,37.2171683,-119.9054381
41947,2015,2015 _ 41948,2015-02-20,11:00:00-11:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BOUVIER,1.0,BD PIERRE BERTRAND,,,,30.0,E,50.0,31.0,,12.0,1.0,3.0,13.0,,21.0,33.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BOUVIER,44.8456918,4.5688115
41948,2015,2015 _ 41949,2015-02-20,11:00:00-11:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),482.0,,AV BERNATCHEZ,,,,,,,,50.0,31.0,,16.0,1.0,2.0,14.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,482 AV BERNATCHEZ,46.8186158406,-71.2660579169
41949,2015,2015 _ 41950,2015-02-20,12:00:00-12:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,DU MARAIS,1.0,STIE BRET AUT 40,,,,,O,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 DU MARAIS,46.4033665,-72.5818374
41950,2015,2015 _ 41951,2015-02-20,13:00:00-13:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,HONORE MERCIER,1.0,ST JEAN,,,,5.0,E,50.0,31.0,,12.0,1.0,3.0,13.0,,13.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 HONORE MERCIER,45.5972028,-73.6028222
41951,2015,2015 _ 41952,2015-02-20,13:00:00-13:59:00,VE,Dommages matériels seulement,0,0,0,0,4,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,CARON,1.0,DE LA SALLE,,,,,S,50.0,31.0,,16.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1 CARON,46.3260205,5.0272098
41952,2015,2015 _ 41953,2015-02-20,13:00:00-13:59:00,VE,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1075.0,,HAMEL,,,,,,,,50.0,40.0,,16.0,1.0,3.0,21.0,,11.0,40.0,,,,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1075 HAMEL,48.862876,-1.5152751
41953,2015,2015 _ 41954,2015-02-20,14:00:00-14:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD CHAREST E,1.0,JEAN LESAGE,,,,100.0,O,50.0,31.0,,12.0,1.0,3.0,13.0,,11.0,33.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD CHAREST E,0.0,0.0
41954,2015,2015 _ 41955,2015-02-20,15:00:00-15:59:00,VE,Léger,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,18EME RUE,1.0,8EME AV,,,,50.0,O,50.0,52.0,,12.0,1.0,1.0,13.0,1.0,13.0,37.0,,3.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1 18EME RUE,-4.3769281,15.3511865
41955,2015,2015 _ 41956,2015-02-20,16:00:00-16:59:00,VE,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,JEAN GAUVIN,1.0,CHAMPIGNY,,,,,,50.0,31.0,,12.0,1.0,2.0,14.0,1.0,11.0,32.0,6.0,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 JEAN GAUVIN,46.7648668,-71.3710561
41956,2015,2015 _ 41957,2015-02-20,13:00:00-13:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23072,Capitale-Nationale(03),Québec (23 ),,,CH DU LAC,1.0,15E AV,,,,,,70.0,31.0,,16.0,1.0,2.0,15.0,,21.0,32.0,,2.0,,18.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 CH DU LAC,46.18801125,5.26101576616
41957,2015,2015 _ 41958,2015-02-18,Non précisé,ME,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1488.0,,RIVE BOISE S,,,,,,,,,,,,,2.0,14.0,,11.0,34.0,,2.0,,,1,0,0,0,0,0,0,0,0,0,0,0,1,1488 RIVE BOISE S,0.0,0.0
41958,2015,2015 _ 41959,2015-02-20,17:00:00-17:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),9050.0,,ST CHARLES,,,,,,,,50.0,,,16.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9050 ST CHARLES,29.430219,-98.4640429
41959,2015,2015 _ 41960,2015-02-20,17:00:00-17:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),440.0,,BOUVIER,,,,,,,E,50.0,,,,,,,,,,,,,,2,0,0,0,0,0,0,0,0,0,0,0,0,440 BOUVIER,-25.4499999,-57.5833329
41960,2015,2015 _ 41961,2015-02-20,18:00:00-18:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2500.0,,CH QUATRE BOURGEOIS,2.0,STIE STAT MCDO 4 BOURQEOIS,,,,,,50.0,31.0,,12.0,3.0,3.0,14.0,,12.0,32.0,,,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2500 CH QUATRE BOURGEOIS,46.78291,-71.2864317
41961,2015,2015 _ 41962,2015-02-20,18:00:00-18:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),10220.0,,DE BRETAGNE,,,,,,,,50.0,99.0,,18.0,1.0,3.0,14.0,,13.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,10220 DE BRETAGNE,-20.9239314,55.5049038234
41962,2015,2015 _ 41963,2015-02-20,19:00:00-19:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),257.0,,CARON,,,,,,,,50.0,31.0,,16.0,3.0,2.0,14.0,,11.0,,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,257 CARON,46.3260205,5.0272098
41963,2015,2015 _ 41964,2015-02-20,20:00:00-20:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2800.0,,CHAMFLEURY,,,,,,,,50.0,31.0,,15.0,3.0,3.0,21.0,,11.0,40.0,,9.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,2800 CHAMFLEURY,0.0,0.0
41964,2015,2015 _ 41965,2015-02-20,23:00:00-23:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,HENRI BOURASSA,1.0,18E RUE,,,,,E,50.0,31.0,,12.0,3.0,2.0,13.0,1.0,11.0,32.0,6.0,3.0,,11.0,1,0,0,0,0,0,0,1,0,0,0,0,0,1 HENRI BOURASSA,45.5544766,-73.6681514
41965,2015,2015 _ 41966,2015-02-21,23:00:00-23:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1544.0,,CH STE FOY,,,,,,,,50.0,31.0,,17.0,3.0,2.0,13.0,,11.0,34.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1544 CH STE FOY,46.7842873,-71.2870989
41966,2015,2015 _ 41967,2015-02-20,23:00:00-23:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BD DES CHUTES,1.0,STIE AUT 40 FELIX LECLERC,,,,,E,50.0,31.0,,18.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BD DES CHUTES,46.8746455,-71.167887
41967,2015,2015 _ 41968,2015-02-21,02:00:00-02:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),340.0,,ST ROCH,,,,,,,,,,,16.0,3.0,3.0,13.0,,11.0,33.0,,3.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,340 ST ROCH,49.44706125,1.08049588654
41968,2015,2015 _ 41969,2015-02-17,Non précisé,MA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),2380.0,,ST DAVID,,,,,,,E,50.0,,,16.0,2.0,3.0,21.0,,11.0,40.0,,9.0,,12.0,1,0,0,0,0,0,0,0,0,0,0,0,1,2380 ST DAVID,40.4933728,-90.0487283
41969,2015,2015 _ 41970,2015-02-21,09:00:00-09:59:00,SA,Léger,0,0,3,3,5,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,MAGUIRE,1.0,BD LAURIER,,,,,,50.0,31.0,,12.0,1.0,3.0,13.0,1.0,11.0,32.0,6.0,3.0,,11.0,5,0,0,0,0,0,0,0,0,0,0,0,0,1 MAGUIRE,35.1311816,-97.3000284
41970,2015,2015 _ 41971,2015-02-21,10:00:00-10:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,RACINE,1.0,BD VALCARTIER,,,,,,50.0,31.0,,12.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 RACINE,38.1420461,-81.6603972
41971,2015,2015 _ 41972,2015-02-21,10:00:00-10:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LYONNAIS,1.0,BEARN,,,,,,50.0,31.0,,17.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 LYONNAIS,48.5418669,-2.0688639
41972,2015,2015 _ 41973,2015-02-21,09:00:00-09:59:00,SA,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,JACQUARD,1.0,LAVOISIER,,,,,,50.0,31.0,,11.0,1.0,4.0,19.0,1.0,11.0,32.0,6.0,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 JACQUARD,45.4429062,4.383321
41973,2015,2015 _ 41974,2015-02-21,11:00:00-11:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1150.0,,AUT DUPLESSIS,,,,,,,,10.0,31.0,,16.0,1.0,3.0,21.0,,11.0,40.0,,9.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1150 AUT DUPLESSIS,0.0,0.0
41974,2015,2015 _ 41975,2015-02-20,17:00:00-17:59:00,VE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),890.0,,DE LEVIS,,PERE MARQUETTE,,,,60.0,N,50.0,31.0,,16.0,2.0,2.0,14.0,,11.0,33.0,,2.0,,11.0,1,0,0,0,0,0,0,0,0,0,0,0,1,890 DE LEVIS,45.5934602,-73.445219
41975,2015,2015 _ 41976,2015-02-21,13:00:00-13:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23057,Capitale-Nationale(03),Québec (23 ),5420.0,,CHAUVEAU O,,,,,,,,50.0,31.0,,11.0,1.0,3.0,13.0,,11.0,33.0,,3.0,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,5420 CHAUVEAU O,47.37076585,0.681344245887
41976,2015,2015 _ 41977,2015-02-21,13:00:00-13:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,BRUNEAU,1.0,NICOLET,,,,,,50.0,31.0,,17.0,1.0,2.0,14.0,,11.0,32.0,,2.0,,11.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 BRUNEAU,46.9069782,0.9745052
41977,2015,2015 _ 41978,2015-02-21,11:00:00-11:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23072,Capitale-Nationale(03),Québec (23 ),5080.0,,MARIUS BARIBEAU,,,,,,,,,31.0,,12.0,1.0,1.0,21.0,,11.0,,,,,12.0,2,0,0,0,0,0,0,0,0,0,0,0,0,5080 MARIUS BARIBEAU,0.0,0.0
41978,2015,2015 _ 41979,2015-02-21,16:00:00-16:59:00,SA,Dommages matériels seulement,0,0,0,0,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),14042.0,,BD DE LA COLLINE,,,,,,,,50.0,31.0,,16.0,1.0,3.0,13.0,,11.0,33.0,,2.0,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,14042 BD DE LA COLLINE,46.8743553,-71.3585307333
41979,2015,2015 _ 41980,2015-02-19,09:00:00-09:59:00,JE,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),303.0,,PIERRE BERTRAND,,,,,,,,,31.0,,16.0,1.0,3.0,21.0,,11.0,99.0,,,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,1,303 PIERRE BERTRAND,45.7790426,5.8069919
41980,2015,2015 _ 41981,2015-02-21,16:00:00-16:59:00,SA,Léger,0,0,1,1,1,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),1915.0,,BD TALBOT,,,,,,100.0,N,,71.0,,16.0,2.0,2.0,12.0,1.0,13.0,34.0,6.0,2.0,,17.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1915 BD TALBOT,48.3939667,-71.0700245
41981,2015,2015 _ 41982,2015-02-21,17:00:00-17:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),9400.0,,ORMIERE,,,,,,,,50.0,31.0,,16.0,2.0,3.0,13.0,,11.0,33.0,,3.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,9400 ORMIERE,0.0,0.0
41982,2015,2015 _ 41983,2015-02-21,18:00:00-18:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,JACQUES BEDARD,1.0,DES MAINATES,,,,5.0,S,50.0,,,16.0,3.0,2.0,13.0,,11.0,33.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 JACQUES BEDARD,46.9025853,-71.3688333
41983,2015,2015 _ 41984,2015-02-21,18:00:00-18:59:00,SA,Léger,0,0,1,1,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,3E AV E,1.0,71E RUE E,,,,,,,31.0,,16.0,3.0,2.0,14.0,1.0,13.0,32.0,6.0,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 3E AV E,45.3835659,-72.6066632
41984,2015,2015 _ 41985,2015-02-21,21:00:00-21:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),792.0,,GABRIELLE D ANNEVILLE,,,,,,,,,31.0,,16.0,3.0,2.0,14.0,,21.0,34.0,,2.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,792 GABRIELLE D ANNEVILLE,0.0,0.0
41985,2015,2015 _ 41986,2015-02-22,00:00:00-00:59:00,DI,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,LOUIS XIV,1.0,TRUDELLE,,,,,,50.0,31.0,3.0,16.0,3.0,2.0,14.0,,12.0,32.0,,2.0,,11.0,1,1,0,0,0,0,0,0,0,0,0,0,0,1 LOUIS XIV,51.0226768,2.3499952
41986,2015,2015 _ 41987,2015-02-21,23:00:00-23:59:00,SA,Dommages matériels seulement,0,0,0,0,2,0,0,0,0,0,0,0,0,0,23027,Capitale-Nationale(03),Québec (23 ),,,FRANCOIS DE LAVAL,1.0,STE ANNE,,,,,,50.0,31.0,,16.0,3.0,3.0,13.0,,11.0,32.0,,3.0,,17.0,2,0,0,0,0,0,0,0,0,0,0,0,0,1 FRANCOIS DE LAVAL,0.0,0.0
